"F","mF","Isq_unweighted","Isq_weighted"
271.280276816609,70.3879429171675,0.937238637992761,0.920251699025049
31.640625,70.3879429171675,0.937238637992761,0.920251699025049
100,70.3879429171675,0.937238637992761,0.920251699025049
54.2936288088643,70.3879429171675,0.937238637992761,0.920251699025049
77.8546712802768,70.3879429171675,0.937238637992761,0.920251699025049
32.6530612244898,70.3879429171675,0.937238637992761,0.920251699025049
22.4376731301939,70.3879429171675,0.937238637992761,0.920251699025049
46.814404432133,70.3879429171675,0.937238637992761,0.920251699025049
39.0625,70.3879429171675,0.937238637992761,0.920251699025049
30.8641975308642,70.3879429171675,0.937238637992761,0.920251699025049
58.477508650519,70.3879429171675,0.937238637992761,0.920251699025049
28.0276816608997,70.3879429171675,0.937238637992761,0.920251699025049
27.7008310249307,70.3879429171675,0.937238637992761,0.920251699025049
22.1453287197232,70.3879429171675,0.937238637992761,0.920251699025049
61.2476370510397,70.3879429171675,0.937238637992761,0.920251699025049
46.4876033057851,70.3879429171675,0.937238637992761,0.920251699025049
42.5330812854442,70.3879429171675,0.937238637992761,0.920251699025049
123.456790123457,70.3879429171675,0.937238637992761,0.920251699025049
28.0276816608997,70.3879429171675,0.937238637992761,0.920251699025049
25,70.3879429171675,0.937238637992761,0.920251699025049
44.4444444444445,70.3879429171675,0.937238637992761,0.920251699025049
33.5180055401662,70.3879429171675,0.937238637992761,0.920251699025049
49.519890260631,70.3879429171675,0.937238637992761,0.920251699025049
42.25,70.3879429171675,0.937238637992761,0.920251699025049
166.840277777778,70.3879429171675,0.937238637992761,0.920251699025049
110.25,70.3879429171675,0.937238637992761,0.920251699025049
287.786989795918,70.3879429171675,0.937238637992761,0.920251699025049
25,70.3879429171675,0.937238637992761,0.920251699025049
88.5813148788927,70.3879429171675,0.937238637992761,0.920251699025049
241.975308641975,70.3879429171675,0.937238637992761,0.920251699025049
33.5180055401662,70.3879429171675,0.937238637992761,0.920251699025049
28.0276816608997,70.3879429171675,0.937238637992761,0.920251699025049
68.9213243147027,70.3879429171675,0.937238637992761,0.920251699025049
57.2680788897005,70.3879429171675,0.937238637992761,0.920251699025049
34.6020761245675,70.3879429171675,0.937238637992761,0.920251699025049
41.8685121107266,70.3879429171675,0.937238637992761,0.920251699025049
112.890625,70.3879429171675,0.937238637992761,0.920251699025049
100,70.3879429171675,0.937238637992761,0.920251699025049
36,70.3879429171675,0.937238637992761,0.920251699025049
42.25,70.3879429171675,0.937238637992761,0.920251699025049
